item,value,date
39069,0.0,2020-05-01
39069,13.0,2020-06-01
39069,11.0,2020-07-01
39069,12.0,2020-08-01
39069,5.0,2020-09-01
39069,1.0,2020-10-01
39069,3.0,2020-11-01
39069,0.0,2020-12-01
39071,56.0,2020-01-01
39071,58.0,2020-02-01
39071,26.0,2020-03-01
39071,1.0,2020-04-01
39071,8.0,2020-05-01
39071,38.0,2020-06-01
39071,28.0,2020-07-01
39071,5.0,2020-08-01
39071,9.0,2020-09-01
39071,7.0,2020-10-01
39071,6.0,2020-11-01
39071,0.0,2020-12-01
39073,29.0,2020-01-01
39073,27.0,2020-02-01
39073,3.0,2020-03-01
39073,0.0,2020-04-01
39073,0.0,2020-05-01
39073,18.0,2020-06-01
39073,11.0,2020-07-01
39073,3.0,2020-08-01
39073,4.0,2020-09-01
39073,0.0,2020-10-01
39073,3.0,2020-11-01
39073,4.0,2020-12-01
39076,23.0,2020-01-01
39076,23.0,2020-02-01
39076,6.0,2020-03-01
39076,0.0,2020-04-01
39076,0.0,2020-05-01
39076,15.0,2020-06-01
39076,14.0,2020-07-01
39076,1.0,2020-08-01
39076,3.0,2020-09-01
39076,0.0,2020-10-01
39076,0.0,2020-11-01
39076,0.0,2020-12-01
39078,113.0,2020-01-01
39078,140.0,2020-02-01
39078,24.0,2020-03-01
39078,14.0,2020-04-01
39078,19.0,2020-05-01
39078,75.0,2020-06-01
39078,39.0,2020-07-01
39078,37.0,2020-08-01
39078,53.0,2020-09-01
39078,13.0,2020-10-01
39078,28.0,2020-11-01
39078,14.0,2020-12-01
39079,16.0,2020-01-01
39079,9.0,2020-02-01
39079,5.0,2020-03-01
39079,0.0,2020-04-01
39079,0.0,2020-05-01
39079,8.0,2020-06-01
39079,8.0,2020-07-01
39079,2.0,2020-08-01
39079,14.0,2020-09-01
39079,1.0,2020-10-01
39079,1.0,2020-11-01
39079,4.0,2020-12-01
39080,20.0,2020-01-01
39080,22.0,2020-02-01
39080,5.0,2020-03-01
39080,0.0,2020-04-01
39080,0.0,2020-05-01
39080,20.0,2020-06-01
39080,7.0,2020-07-01
39080,1.0,2020-08-01
39080,2.0,2020-09-01
39080,1.0,2020-10-01
39080,4.0,2020-11-01
39080,0.0,2020-12-01
39105,21.0,2020-01-01
39105,10.0,2020-02-01
39105,3.0,2020-03-01
39105,0.0,2020-04-01
39105,3.0,2020-05-01
39105,31.0,2020-06-01
39105,11.0,2020-07-01
39105,4.0,2020-08-01
39105,13.0,2020-09-01
39105,1.0,2020-10-01
39108,32.0,2020-01-01
39108,20.0,2020-02-01
39108,4.0,2020-03-01
39108,0.0,2020-04-01
39108,1.0,2020-05-01
39108,23.0,2020-06-01
39108,14.0,2020-07-01
39108,3.0,2020-08-01
39108,7.0,2020-09-01
39108,8.0,2020-10-01
39108,8.0,2020-11-01
39108,5.0,2020-12-01
39112,52.0,2020-01-01
39112,64.0,2020-02-01
39112,12.0,2020-03-01
39112,1.0,2020-04-01
39112,6.0,2020-05-01
39112,57.0,2020-06-01
39112,45.0,2020-07-01
39112,9.0,2020-08-01
39112,40.0,2020-09-01
39112,3.0,2020-10-01
39112,7.0,2020-11-01
39112,2.0,2020-12-01
39129,11.0,2020-01-01
39129,24.0,2020-02-01
39129,1.0,2020-03-01
39129,0.0,2020-04-01
39129,0.0,2020-05-01
39129,20.0,2020-06-01
39129,36.0,2020-07-01
39129,0.0,2020-08-01
39129,4.0,2020-09-01
39129,0.0,2020-10-01
39129,0.0,2020-11-01
39129,0.0,2020-12-01
39135,40.0,2020-01-01
39135,15.0,2020-02-01
39135,21.0,2020-03-01
39135,0.0,2020-04-01
39135,8.0,2020-05-01
39135,8.0,2020-06-01
39135,13.0,2020-07-01
39135,5.0,2020-08-01
39135,9.0,2020-09-01
39135,1.0,2020-10-01
39135,3.0,2020-11-01
39135,6.0,2020-12-01
39142,51.0,2020-01-01
39142,28.0,2020-02-01
39142,14.0,2020-03-01
39142,0.0,2020-04-01
39142,6.0,2020-05-01
39142,42.0,2020-06-01
39142,21.0,2020-07-01
39142,16.0,2020-08-01
39142,14.0,2020-09-01
39142,7.0,2020-10-01
39142,11.0,2020-11-01
39142,9.0,2020-12-01
39144,0.0,2020-01-01
39144,0.0,2020-02-01
39144,0.0,2020-03-01
39144,0.0,2020-04-01
39144,0.0,2020-05-01
39144,0.0,2020-06-01
39144,0.0,2020-07-01
39144,0.0,2020-08-01
39144,0.0,2020-09-01
39144,0.0,2020-10-01
39144,0.0,2020-11-01
39144,0.0,2020-12-01
39146,18.0,2020-01-01
39146,12.0,2020-02-01
39146,2.0,2020-03-01
39146,0.0,2020-04-01
39146,1.0,2020-05-01
39146,8.0,2020-06-01
39146,31.0,2020-07-01
39146,0.0,2020-08-01
39146,0.0,2020-09-01
39146,0.0,2020-10-01
39146,0.0,2020-11-01
39146,0.0,2020-12-01
39147,28.0,2020-01-01
39147,26.0,2020-02-01
39147,15.0,2020-03-01
39147,0.0,2020-04-01
39147,1.0,2020-05-01
39147,5.0,2020-06-01
39147,16.0,2020-07-01
39147,11.0,2020-08-01
39147,11.0,2020-09-01
39147,0.0,2020-10-01
39147,0.0,2020-11-01
39147,0.0,2020-12-01
39152,2.0,2020-01-01
39152,20.0,2020-02-01
39152,3.0,2020-03-01
39152,0.0,2020-04-01
39152,5.0,2020-05-01
39152,3.0,2020-06-01
39152,3.0,2020-07-01
39152,0.0,2020-08-01
39152,0.0,2020-09-01
39152,0.0,2020-10-01
39152,0.0,2020-11-01
39152,0.0,2020-12-01
39157,11.0,2020-01-01
39157,18.0,2020-02-01
39157,4.0,2020-03-01
39157,0.0,2020-04-01
39157,8.0,2020-05-01
39157,13.0,2020-06-01
39157,31.0,2020-07-01
39157,4.0,2020-08-01
39157,2.0,2020-09-01
39157,3.0,2020-10-01
39157,4.0,2020-11-01
39157,8.0,2020-12-01
39166,10.0,2020-01-01
39166,6.0,2020-02-01
39166,1.0,2020-03-01
39166,0.0,2020-04-01
39166,2.0,2020-05-01
39166,9.0,2020-06-01
39166,13.0,2020-07-01
39166,5.0,2020-08-01
39166,5.0,2020-09-01
39166,3.0,2020-10-01
39166,5.0,2020-11-01
39166,7.0,2020-12-01
39199,26.0,2020-01-01
39199,32.0,2020-02-01
39199,7.0,2020-03-01
39199,0.0,2020-04-01
39199,5.0,2020-05-01
39199,20.0,2020-06-01
39199,23.0,2020-07-01
39199,11.0,2020-08-01
39199,17.0,2020-09-01
39199,6.0,2020-10-01
39199,5.0,2020-11-01
39199,1.0,2020-12-01
39203,9.0,2020-01-01
39203,2.0,2020-02-01
39203,2.0,2020-03-01
39203,1.0,2020-04-01
39203,2.0,2020-05-01
39203,9.0,2020-06-01
39203,4.0,2020-07-01
39203,9.0,2020-08-01
39203,9.0,2020-09-01
39203,0.0,2020-10-01
39203,0.0,2020-11-01
39203,0.0,2020-12-01
39205,65.0,2020-01-01
39205,72.0,2020-02-01
39205,33.0,2020-03-01
39205,0.0,2020-04-01
39205,1.0,2020-05-01
39205,-2.0,2020-06-01
39205,7.0,2020-07-01
39205,22.0,2020-08-01
39205,35.0,2020-09-01
39205,9.0,2020-10-01
39205,15.0,2020-11-01
39205,12.0,2020-12-01
39207,47.0,2020-01-01
39207,54.0,2020-02-01
39207,19.0,2020-03-01
39207,2.0,2020-04-01
39207,3.0,2020-05-01
39207,-1.0,2020-06-01
39207,1.0,2020-07-01
39207,5.0,2020-08-01
39207,0.0,2020-09-01
39207,0.0,2020-10-01
39207,1.0,2020-11-01
39207,3.0,2020-12-01
39210,15.0,2020-01-01
39210,7.0,2020-02-01
39210,2.0,2020-03-01
39210,0.0,2020-04-01
39210,0.0,2020-05-01
39210,16.0,2020-06-01
39210,11.0,2020-07-01
39210,10.0,2020-08-01
39210,14.0,2020-09-01
39210,5.0,2020-10-01
39210,3.0,2020-11-01
39210,5.0,2020-12-01
39211,1.0,2020-01-01
39211,7.0,2020-02-01
39211,3.0,2020-03-01
39211,0.0,2020-04-01
39211,1.0,2020-05-01
39211,5.0,2020-06-01
39211,10.0,2020-07-01
39211,0.0,2020-08-01
39211,0.0,2020-09-01
39211,0.0,2020-10-01
39211,0.0,2020-11-01
39211,0.0,2020-12-01
39305,42.0,2020-01-01
39305,46.0,2020-02-01
39305,15.0,2020-03-01
39305,1.0,2020-04-01
39305,12.0,2020-05-01
39305,55.0,2020-06-01
39305,45.0,2020-07-01
39305,29.0,2020-08-01
39305,35.0,2020-09-01
39305,11.0,2020-10-01
39305,14.0,2020-11-01
39305,2.0,2020-12-01
39307,56.0,2020-01-01
39307,32.0,2020-02-01
39307,13.0,2020-03-01
39307,0.0,2020-04-01
39307,17.0,2020-05-01
39307,37.0,2020-06-01
39307,43.0,2020-07-01
39307,24.0,2020-08-01
39307,17.0,2020-09-01
39307,6.0,2020-10-01
39307,0.0,2020-11-01
39307,0.0,2020-12-01
39308,54.0,2020-01-01
39308,39.0,2020-02-01
39308,12.0,2020-03-01
39308,0.0,2020-04-01
39308,12.0,2020-05-01
39308,19.0,2020-06-01
39308,18.0,2020-07-01
39308,10.0,2020-08-01
39308,17.0,2020-09-01
39308,4.0,2020-10-01
39308,3.0,2020-11-01
39308,6.0,2020-12-01
39310,29.0,2020-01-01
39310,34.0,2020-02-01
39310,12.0,2020-03-01
39310,0.0,2020-04-01
39310,0.0,2020-05-01
39310,17.0,2020-06-01
39310,35.0,2020-07-01
39310,5.0,2020-08-01
39310,5.0,2020-09-01
39310,3.0,2020-10-01
39310,5.0,2020-11-01
39310,8.0,2020-12-01
39312,19.0,2020-01-01
39312,10.0,2020-02-01
39312,10.0,2020-03-01
39312,-1.0,2020-04-01
39312,0.0,2020-05-01
39312,-1.0,2020-06-01
39312,0.0,2020-07-01
39312,3.0,2020-08-01
39312,3.0,2020-09-01
39312,1.0,2020-10-01
39312,1.0,2020-11-01
39312,2.0,2020-12-01
39326,86.0,2020-01-01
39326,94.0,2020-02-01
39326,34.0,2020-03-01
39326,-1.0,2020-04-01
39326,2.0,2020-05-01
39326,-4.0,2020-06-01
39326,4.0,2020-07-01
39326,14.0,2020-08-01
39326,58.0,2020-09-01
39326,10.0,2020-10-01
39326,17.0,2020-11-01
39326,7.0,2020-12-01
39408,0.0,2020-01-01
39408,0.0,2020-02-01
39408,0.0,2020-03-01
39408,0.0,2020-04-01
39408,0.0,2020-05-01
39408,0.0,2020-06-01
39408,0.0,2020-07-01
39408,0.0,2020-08-01
39408,0.0,2020-09-01
39408,0.0,2020-10-01
39408,0.0,2020-11-01
39408,0.0,2020-12-01
39409,0.0,2020-01-01
39409,0.0,2020-02-01
39409,0.0,2020-03-01
39409,0.0,2020-04-01
39409,0.0,2020-05-01
39409,0.0,2020-06-01
39409,0.0,2020-07-01
39409,0.0,2020-08-01
39409,0.0,2020-09-01
39409,0.0,2020-10-01
39409,0.0,2020-11-01
39409,0.0,2020-12-01
39410,0.0,2020-01-01
39410,0.0,2020-02-01
39410,0.0,2020-03-01
39410,0.0,2020-04-01
39410,0.0,2020-05-01
39410,0.0,2020-06-01
39410,0.0,2020-07-01
39410,0.0,2020-08-01
39410,0.0,2020-09-01
39410,0.0,2020-10-01
39410,0.0,2020-11-01
39410,15.0,2020-12-01
39411,0.0,2020-01-01
39411,0.0,2020-02-01
39411,0.0,2020-03-01
39411,0.0,2020-04-01
39411,0.0,2020-05-01
39411,0.0,2020-06-01
39411,0.0,2020-07-01
39411,0.0,2020-08-01
39411,0.0,2020-09-01
39411,0.0,2020-10-01
39411,0.0,2020-11-01
39411,17.0,2020-12-01
39412,0.0,2020-01-01
39412,0.0,2020-02-01
39412,0.0,2020-03-01
39412,0.0,2020-04-01
39412,0.0,2020-05-01
39412,0.0,2020-06-01
39412,0.0,2020-07-01
39412,0.0,2020-08-01
39412,0.0,2020-09-01
39412,0.0,2020-10-01
39412,0.0,2020-11-01
39412,15.0,2020-12-01
39413,0.0,2020-01-01
39413,0.0,2020-02-01
39413,0.0,2020-03-01
39413,0.0,2020-04-01
39413,0.0,2020-05-01
39413,0.0,2020-06-01
39413,0.0,2020-07-01
39413,0.0,2020-08-01
39413,0.0,2020-09-01
39413,0.0,2020-10-01
39413,0.0,2020-11-01
39413,0.0,2020-12-01
39414,0.0,2020-01-01
39414,0.0,2020-02-01
39414,0.0,2020-03-01
39414,0.0,2020-04-01
39414,0.0,2020-05-01
39414,0.0,2020-06-01
39414,0.0,2020-07-01
39414,0.0,2020-08-01
39414,0.0,2020-09-01
39414,0.0,2020-10-01
39414,0.0,2020-11-01
39414,0.0,2020-12-01
39416,0.0,2020-01-01
39416,0.0,2020-02-01
39416,0.0,2020-03-01
39416,0.0,2020-04-01
39416,0.0,2020-05-01
39416,0.0,2020-06-01
39416,0.0,2020-07-01
39416,0.0,2020-08-01
39416,0.0,2020-09-01
39416,0.0,2020-10-01
39416,0.0,2020-11-01
39416,0.0,2020-12-01
39417,0.0,2020-01-01
39417,0.0,2020-02-01
39417,0.0,2020-03-01
39417,0.0,2020-04-01
39417,0.0,2020-05-01
39417,0.0,2020-06-01
39417,0.0,2020-07-01
39417,0.0,2020-08-01
39417,0.0,2020-09-01
39417,0.0,2020-10-01
39417,0.0,2020-11-01
39417,0.0,2020-12-01
39419,0.0,2020-01-01
39419,0.0,2020-02-01
39419,0.0,2020-03-01
39419,0.0,2020-04-01
39419,0.0,2020-05-01
39419,0.0,2020-06-01
39419,0.0,2020-07-01
39419,0.0,2020-08-01
39419,0.0,2020-09-01
39419,0.0,2020-10-01
39419,0.0,2020-11-01
39419,0.0,2020-12-01
39420,0.0,2020-01-01
39420,0.0,2020-02-01
39420,0.0,2020-03-01
39420,0.0,2020-04-01
39420,0.0,2020-05-01
39420,0.0,2020-06-01
39420,0.0,2020-07-01
39420,0.0,2020-08-01
39420,0.0,2020-09-01
39420,0.0,2020-10-01
39420,0.0,2020-11-01
39420,0.0,2020-12-01
39421,0.0,2020-01-01
39421,0.0,2020-02-01
39421,0.0,2020-03-01
39421,0.0,2020-04-01
39421,0.0,2020-05-01
39421,0.0,2020-06-01
39421,0.0,2020-07-01
39421,0.0,2020-08-01
39421,0.0,2020-09-01
39421,0.0,2020-10-01
39421,0.0,2020-11-01
39421,0.0,2020-12-01
39422,0.0,2020-01-01
39422,0.0,2020-02-01
39422,0.0,2020-03-01
39422,0.0,2020-04-01
39422,0.0,2020-05-01
39422,0.0,2020-06-01
39422,0.0,2020-07-01
39422,0.0,2020-08-01
39422,0.0,2020-09-01
39422,0.0,2020-10-01
39422,0.0,2020-11-01
39422,0.0,2020-12-01
39431,18.0,2020-01-01
39431,11.0,2020-02-01
39431,3.0,2020-03-01
39431,0.0,2020-04-01
39431,1.0,2020-05-01
39431,4.0,2020-06-01
39431,2.0,2020-07-01
39431,3.0,2020-08-01
39431,2.0,2020-09-01
39431,1.0,2020-10-01
39431,0.0,2020-11-01
39431,0.0,2020-12-01
39469,4.0,2020-01-01
39469,7.0,2020-02-01
39469,0.0,2020-03-01
39469,0.0,2020-04-01
39469,1.0,2020-05-01
39469,11.0,2020-06-01
39469,5.0,2020-07-01
39469,4.0,2020-08-01
39469,4.0,2020-09-01
39469,4.0,2020-10-01
39469,2.0,2020-11-01
39469,1.0,2020-12-01
39475,4.0,2020-01-01
39475,35.0,2020-02-01
39475,349.0,2020-03-01
39475,4.0,2020-04-01
39475,93.0,2020-05-01
39475,-2.1,2020-06-01
39475,-2.8,2020-07-01
39476,4.0,2020-01-01
39476,33.0,2020-02-01
39476,349.0,2020-03-01
39476,5.0,2020-04-01
39476,87.0,2020-05-01
39476,-3.8,2020-06-01
39476,-0.9,2020-07-01
39476,0.0,2020-08-01
39476,-0.7,2020-09-01
39477,38.0,2020-01-01
39477,18.0,2020-02-01
39477,16.0,2020-03-01
39477,0.0,2020-04-01
39477,0.0,2020-05-01
39477,14.0,2020-06-01
39477,3.0,2020-07-01
39477,16.0,2020-08-01
39477,2.0,2020-09-01
39477,7.0,2020-10-01
39477,0.0,2020-11-01
39477,0.0,2020-12-01
39478,17.0,2020-01-01
39478,9.0,2020-02-01
39478,1.0,2020-03-01
39478,0.0,2020-04-01
39478,0.0,2020-05-01
39478,1.0,2020-06-01
39478,0.0,2020-07-01
39478,0.0,2020-08-01
39478,4.0,2020-09-01
39478,0.0,2020-10-01
39478,0.0,2020-11-01
39478,2.0,2020-12-01
39481,45.0,2020-01-01
39481,32.0,2020-02-01
39481,5.0,2020-03-01
39481,0.0,2020-04-01
39481,0.0,2020-05-01
39481,14.0,2020-06-01
39481,0.0,2020-07-01
39481,8.0,2020-08-01
39481,1.0,2020-09-01
39481,0.0,2020-10-01
39481,0.0,2020-11-01
39481,2.0,2020-12-01
39482,73.0,2020-01-01
39482,77.0,2020-02-01
39482,13.0,2020-03-01
39482,0.0,2020-04-01
39482,0.0,2020-05-01
39482,9.0,2020-06-01
39482,3.0,2020-07-01
39482,2.0,2020-08-01
39482,7.0,2020-09-01
39482,3.0,2020-10-01
39482,4.0,2020-11-01
39482,0.0,2020-12-01
39483,58.0,2020-01-01
39483,87.0,2020-02-01
39483,7.0,2020-03-01
39483,1.0,2020-04-01
39483,12.0,2020-05-01
39483,54.0,2020-06-01
39483,25.0,2020-07-01
39483,1.0,2020-08-01
39483,14.0,2020-09-01
39483,9.0,2020-10-01
39483,6.0,2020-11-01
39483,8.0,2020-12-01
39484,59.0,2020-01-01
39484,62.0,2020-02-01
39484,18.0,2020-03-01
39484,0.0,2020-04-01
39484,2.0,2020-05-01
39484,43.0,2020-06-01
39484,37.0,2020-07-01
39484,2.0,2020-08-01
39484,5.0,2020-09-01
39484,3.0,2020-10-01
39484,1.0,2020-11-01
39484,0.0,2020-12-01
39485,31.0,2020-01-01
39485,60.0,2020-02-01
39485,18.0,2020-03-01
39485,0.0,2020-04-01
39485,2.0,2020-05-01
39485,6.0,2020-06-01
39485,5.0,2020-07-01
39485,1.0,2020-08-01
39485,8.0,2020-09-01
39485,2.0,2020-10-01
39485,2.0,2020-11-01
39485,0.0,2020-12-01
39486,124.0,2020-01-01
39486,127.0,2020-02-01
39486,7.0,2020-03-01
39486,0.0,2020-04-01
39486,0.0,2020-05-01
39486,1.0,2020-06-01
39486,0.0,2020-07-01
39486,0.0,2020-08-01
39486,13.0,2020-09-01
39486,7.0,2020-10-01
39486,16.0,2020-11-01
39486,3.0,2020-12-01
39487,31.0,2020-01-01
39487,30.0,2020-02-01
39487,4.0,2020-03-01
39487,0.0,2020-04-01
39487,1.0,2020-05-01
39487,21.0,2020-06-01
39487,16.0,2020-07-01
39487,1.0,2020-08-01
39487,6.0,2020-09-01
39487,0.0,2020-10-01
39487,0.0,2020-11-01
39487,0.0,2020-12-01
39488,60.0,2020-01-01
39488,60.0,2020-02-01
39488,-5.0,2020-03-01
39488,0.0,2020-04-01
39488,1.0,2020-05-01
39488,2.0,2020-06-01
39488,0.0,2020-07-01
39488,0.0,2020-08-01
39488,14.0,2020-09-01
39488,4.0,2020-10-01
39488,6.0,2020-11-01
39488,3.0,2020-12-01
39489,63.0,2020-01-01
39489,61.0,2020-02-01
39489,5.0,2020-03-01
39489,1.0,2020-04-01
39489,0.0,2020-05-01
39489,20.0,2020-06-01
39489,4.0,2020-07-01
39489,0.0,2020-08-01
39489,4.0,2020-09-01
39489,2.0,2020-10-01
39489,7.0,2020-11-01
39489,6.0,2020-12-01
39490,30.0,2020-01-01
39490,46.0,2020-02-01
39490,28.0,2020-03-01
39490,0.0,2020-04-01
39490,0.0,2020-05-01
39490,38.0,2020-06-01
39490,9.0,2020-07-01
39490,4.0,2020-08-01
39490,5.0,2020-09-01
39490,4.0,2020-10-01
39490,3.0,2020-11-01
39490,0.0,2020-12-01
39491,49.0,2020-01-01
39491,32.0,2020-02-01
39491,11.0,2020-03-01
39491,1.0,2020-04-01
39491,0.0,2020-05-01
39491,60.0,2020-06-01
39491,41.0,2020-07-01
39491,1.0,2020-08-01
39491,16.0,2020-09-01
39491,9.0,2020-10-01
39491,12.0,2020-11-01
39491,8.0,2020-12-01
39492,55.0,2020-01-01
39492,67.0,2020-02-01
39492,19.0,2020-03-01
39492,1.0,2020-04-01
39492,8.0,2020-05-01
39492,71.0,2020-06-01
39492,38.0,2020-07-01
39492,8.0,2020-08-01
39492,21.0,2020-09-01
39492,28.0,2020-10-01
39492,23.0,2020-11-01
39492,9.0,2020-12-01
39493,0.0,2020-01-01
39493,15.0,2020-02-01
39493,69.0,2020-03-01
39493,2.0,2020-04-01
39493,18.0,2020-05-01
39493,37.0,2020-06-01
39493,10.0,2020-07-01
39493,0.0,2020-08-01
39493,8.0,2020-09-01
39493,15.0,2020-10-01
39493,5.0,2020-11-01
39493,5.0,2020-12-01
39495,0.0,2020-01-01
39495,0.0,2020-02-01
39495,8.0,2020-03-01
39495,-5.0,2020-04-01
39495,0.0,2020-05-01
39495,35.0,2020-06-01
39495,14.0,2020-07-01
39495,3.0,2020-08-01
39495,2.0,2020-09-01
39495,1.0,2020-10-01
39495,0.0,2020-11-01
39495,0.0,2020-12-01
39496,5.0,2020-01-01
39496,44.0,2020-02-01
39496,7.0,2020-03-01
39496,1.0,2020-04-01
39496,1.0,2020-05-01
39496,46.0,2020-06-01
39496,28.0,2020-07-01
39496,0.0,2020-08-01
39496,13.0,2020-09-01
39496,0.0,2020-10-01
39496,0.0,2020-11-01
39496,0.0,2020-12-01
39497,5.0,2020-01-01
39497,53.0,2020-02-01
39497,26.0,2020-03-01
39497,0.0,2020-04-01
39497,6.0,2020-05-01
39497,50.0,2020-06-01
39497,23.0,2020-07-01
39497,9.0,2020-08-01
39497,21.0,2020-09-01
39497,2.0,2020-10-01
39497,3.0,2020-11-01
39497,4.0,2020-12-01
39498,13.0,2020-01-01
39498,48.0,2020-02-01
39498,-1.0,2020-03-01
39498,1.0,2020-04-01
39498,0.0,2020-05-01
39498,21.0,2020-06-01
39498,29.0,2020-07-01
39498,10.0,2020-08-01
39498,10.0,2020-09-01
39498,8.0,2020-10-01
39498,2.0,2020-11-01
39498,2.0,2020-12-01
39499,19.0,2020-01-01
39499,54.0,2020-02-01
39499,19.0,2020-03-01
39499,1.0,2020-04-01
39499,2.0,2020-05-01
39499,50.0,2020-06-01
39499,17.0,2020-07-01
39499,21.0,2020-08-01
39499,31.0,2020-09-01
39499,3.0,2020-10-01
39499,3.0,2020-11-01
39499,3.0,2020-12-01
39518,96.0,2020-01-01
39518,105.0,2020-02-01
39518,32.0,2020-03-01
39518,0.0,2020-04-01
39518,9.0,2020-05-01
39518,-1.0,2020-06-01
39518,1.0,2020-07-01
39518,0.0,2020-08-01
39518,30.0,2020-09-01
39518,10.0,2020-10-01
39518,14.0,2020-11-01
39518,8.0,2020-12-01
39519,9.0,2020-01-01
39519,17.0,2020-02-01
39519,1.0,2020-03-01
39519,0.0,2020-04-01
39519,1.0,2020-05-01
39519,24.0,2020-06-01
39519,7.0,2020-07-01
39519,2.0,2020-08-01
39519,2.0,2020-09-01
39519,1.0,2020-10-01
39519,0.0,2020-11-01
39519,0.0,2020-12-01
39527,42.0,2020-01-01
39527,40.0,2020-02-01
39527,16.0,2020-03-01
39527,0.0,2020-04-01
39527,2.0,2020-05-01
39527,30.0,2020-06-01
39527,14.0,2020-07-01
39527,4.0,2020-08-01
39527,16.0,2020-09-01
39527,5.0,2020-10-01
39527,6.0,2020-11-01
39527,6.0,2020-12-01
39544,62.0,2020-01-01
39544,60.0,2020-02-01
39544,17.0,2020-03-01
39544,0.0,2020-04-01
39544,8.0,2020-05-01
39544,60.0,2020-06-01
39544,43.0,2020-07-01
39544,28.0,2020-08-01
39544,35.0,2020-09-01
39544,9.0,2020-10-01
39544,9.0,2020-11-01
39544,5.0,2020-12-01
39545,46.0,2020-01-01
39545,36.0,2020-02-01
39545,14.0,2020-03-01
39545,1.0,2020-04-01
39545,11.0,2020-05-01
39545,23.0,2020-06-01
39545,17.0,2020-07-01
39545,6.0,2020-08-01
39545,8.0,2020-09-01
39545,5.0,2020-10-01
39545,5.0,2020-11-01
39545,7.0,2020-12-01
39546,64.0,2020-01-01
39546,64.0,2020-02-01
39546,18.0,2020-03-01
39546,1.0,2020-04-01
39546,5.0,2020-05-01
39546,42.0,2020-06-01
39546,35.0,2020-07-01
39546,13.0,2020-08-01
39546,27.0,2020-09-01
39546,2.0,2020-10-01
39546,3.0,2020-11-01
39546,1.0,2020-12-01
39547,6.0,2020-01-01
39547,6.0,2020-02-01
39547,1.0,2020-03-01
39547,0.0,2020-04-01
39547,4.0,2020-05-01
39547,3.0,2020-06-01
39547,7.0,2020-07-01
39547,7.0,2020-08-01
39547,28.0,2020-09-01
39547,0.0,2020-10-01
39547,0.0,2020-11-01
39547,1.0,2020-12-01
39548,7.0,2020-01-01
39548,7.0,2020-02-01
39548,6.0,2020-03-01
39548,0.0,2020-04-01
39548,0.0,2020-05-01
39548,3.0,2020-06-01
39548,5.0,2020-07-01
39548,0.0,2020-08-01
39548,1.0,2020-09-01
39548,0.0,2020-10-01
39548,1.0,2020-11-01
39548,0.0,2020-12-01
39549,3.0,2020-01-01
39549,3.0,2020-02-01
39549,5.0,2020-03-01
39549,0.0,2020-04-01
39549,3.0,2020-05-01
39549,2.0,2020-06-01
39549,4.0,2020-07-01
39549,0.0,2020-08-01
39549,3.0,2020-09-01
39549,0.0,2020-10-01
39549,0.0,2020-11-01
39549,2.0,2020-12-01
39552,123.0,2020-01-01
39552,140.0,2020-02-01
39552,47.0,2020-03-01
39552,2.0,2020-04-01
39552,8.0,2020-05-01
39552,119.0,2020-06-01
39552,82.0,2020-07-01
39552,19.0,2020-08-01
39552,46.0,2020-09-01
39552,27.0,2020-10-01
39552,12.0,2020-11-01
39552,17.0,2020-12-01
39564,22.0,2020-01-01
39564,35.0,2020-02-01
39564,6.0,2020-03-01
39564,-1.0,2020-04-01
39564,5.0,2020-05-01
39564,28.0,2020-06-01
39564,3.0,2020-07-01
39564,0.0,2020-08-01
39564,7.0,2020-09-01
39564,8.0,2020-10-01
39564,2.0,2020-11-01
39564,2.0,2020-12-01
39568,26.0,2020-01-01
39568,31.0,2020-02-01
39568,9.0,2020-03-01
39568,0.0,2020-04-01
39568,2.0,2020-05-01
39568,21.0,2020-06-01
39568,2.0,2020-07-01
39568,0.0,2020-08-01
39568,0.0,2020-09-01
39568,0.0,2020-10-01
39568,2.0,2020-11-01
39568,2.0,2020-12-01
39601,18.0,2020-01-01
39601,18.0,2020-02-01
39601,3.0,2020-03-01
39601,0.0,2020-04-01
39601,0.0,2020-05-01
39601,8.0,2020-06-01
39601,3.0,2020-07-01
39601,2.0,2020-08-01
39601,2.0,2020-09-01
39601,0.0,2020-10-01
39601,4.0,2020-11-01
39601,1.0,2020-12-01
39602,5.0,2020-01-01
39602,4.0,2020-02-01
39602,1.0,2020-03-01
39602,0.0,2020-04-01
39602,1.0,2020-05-01
39602,1.0,2020-06-01
39602,17.0,2020-07-01
39602,0.0,2020-08-01
39602,0.0,2020-09-01
39602,0.0,2020-10-01
39602,0.0,2020-11-01
39602,0.0,2020-12-01
39631,0.0,2020-01-01
39631,17.0,2020-02-01
39631,0.0,2020-03-01
39631,0.0,2020-04-01
39631,0.0,2020-05-01
39631,0.0,2020-06-01
39631,0.0,2020-07-01
39631,0.0,2020-08-01
39631,5.0,2020-09-01
39631,3.0,2020-10-01
39631,2.0,2020-11-01
39631,1.0,2020-12-01
39632,35.0,2020-01-01
39632,28.0,2020-02-01
39632,5.0,2020-03-01
39632,0.0,2020-04-01
39632,8.0,2020-05-01
39632,26.0,2020-06-01
39632,22.0,2020-07-01
39632,4.0,2020-08-01
39632,12.0,2020-09-01
39632,2.0,2020-10-01
39632,2.0,2020-11-01
39632,2.0,2020-12-01
39633,14.0,2020-01-01
39633,21.0,2020-02-01
39633,10.0,2020-03-01
39633,1.0,2020-04-01
